trial_number,response,answer,ACCURACY,gesture_presence,self-talk_presence,gesture_axis,ITEM_CODE,LIST,SUBJ,SPATIAL_FIRST,item_axis,DIFFICULTY_with_invalid,difficulty_indicator_without_invalid,correct_deSoto,correct_deSoto_without_invalid,trial_type,validity,comments,File,Begin Time - msec,Begin Time - PAL,End Time - msec,End Time - PAL,Duration - msec,Duration - PAL,GESTURE_PRESENT,SPATIAL_TRIAL,VERTICAL_TRIAL,deSoto_difficulty
9,"""yes""","""yes""",1,no,no,NA,013,1,15,1,vertical,EASY,0,60.5,60.5,spatial,valid,this looks quite like a gesture--but questionable by a skeptic,CGChains_15_2018-03-09_40-L1.eaf,126350,00:02:06:08,140242,00:02:20:06,13892,00:00:13:22,0,1,1,EASY
9,"""yes""","""yes""",1,yes,no,other/unclear,013,1,16,1,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_16_2018-03-09_40-L1.eaf,125580,00:02:05:14,139580,00:02:19:14,14000,00:00:14:00,1,1,1,EASY
9,"""yes""","""yes""",1,no,NA,NA,023,7,22,0,horizonal,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_22_2018-03-10_40-L7.eaf,119120,00:01:59:03,133200,00:02:13:05,14080,00:00:14:02,0,0,0,EASY
9,"""yes""","""yes""",1,no,NA,NA,023,7,29,0,horizonal,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_29_2018-03-29_40-L7.eaf,120818,00:02:00:20,134770,00:02:14:19,13952,00:00:13:23,0,0,0,EASY
9,"""yes""","""yes""",1,no,NA,NA,023,7,36,0,horizonal,EASY,0,60.5,60.5,non-spatial,valid,tiny gesture; didn't code,CGChains_36_2018-04-05_40-L7.eaf,125269,00:02:05:06,139178,00:02:19:04,13909,00:00:13:22,0,0,0,EASY
9,"""yes""","""yes""",1,yes,yes,lateral,033,5,20,1,horizonal,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_20_2018-03-10_40-L5.eaf,117345,00:01:57:08,131254,00:02:11:06,13909,00:00:13:22,1,1,0,EASY
9,"""yes""","""yes""",1,yes,NA,lateral,033,5,34,1,horizonal,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_34_2018-04-03_40-L5.eaf,118663,00:01:58:16,132520,00:02:12:13,13857,00:00:13:21,1,1,0,EASY
9,"""yes""","""yes""",1,no,NA,NA,005,4,26,0,vertical,HARD,1,38.3,38.3,non-spatial,valid,occluded hand,CGChains_26_2018-03-13_40-L4.eaf,122533,00:02:02:13,136239,00:02:16:05,13706,00:00:13:17,0,0,1,HARDEST
9,"""yes""","""yes""",1,yes,no,vertical,015,2,17,1,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_17_2018-03-10_40-L2.eaf,121785,00:02:01:19,135885,00:02:15:22,14100,00:00:14:02,1,1,1,HARDEST
9,"""yes""","""yes""",1,yes,NA,vertical,015,2,24,1,vertical,HARD,1,38.3,38.3,spatial,valid,high cam awareness,CGChains_24_2018-03-11_40-L2.eaf,123633,00:02:03:15,137702,00:02:17:17,14069,00:00:14:01,1,1,1,HARDEST
9,"""yes""","""yes""",1,yes,NA,other/unclear,015,2,31,1,vertical,HARD,1,38.3,38.3,spatial,valid,point to absent referent,CGChains_31_2018-03-30_40-L2.eaf,121692,00:02:01:17,135623,00:02:15:15,13931,00:00:13:23,1,1,1,HARDEST
9,"""yes""","""yes""",1,yes,NA,lateral,025,8,23,0,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_23_2018-03-11_40-L8.eaf,123887,00:02:03:22,137934,00:02:17:23,14047,00:00:14:01,1,0,0,HARDEST
9,"""yes""","""yes""",1,no,NA,NA,025,8,30,0,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_30_2018-03-30_40-L8.eaf,121119,00:02:01:02,134965,00:02:14:24,13846,00:00:13:21,0,0,0,HARDEST
9,"""yes""","""yes""",1,yes,NA,lateral,025,8,37,0,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_37_2018-04-05_40-L8.eaf,123945,00:02:03:23,137850,00:02:17:21,13905,00:00:13:22,1,0,0,HARDEST
9,"""yes""","""yes""",1,yes,NA,lateral,035,6,28,1,horizonal,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_28_2018-03-29_40-L6.eaf,120447,00:02:00:11,134211,00:02:14:05,13764,00:00:13:19,1,1,0,HARDEST
10,"""yes""","""yes""",1,no,no,NA,003,4,19,0,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_19_2018-03-10_40-L4.eaf,134926,00:02:14:23,153926,00:02:33:23,19000,00:00:19:00,0,0,1,EASY
10,"""yes""","""yes""",1,no,NA,NA,003,4,26,0,vertical,EASY,0,60.5,60.5,non-spatial,valid,occluded hand,CGChains_26_2018-03-13_40-L4.eaf,136494,00:02:16:12,155318,00:02:35:07,18824,00:00:18:20,0,0,1,EASY
10,"""yes""","""yes""",1,no,NA,NA,003,4,33,0,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_33_2018-04-02_40-L4.eaf,136520,00:02:16:13,149520,00:02:29:13,13000,00:00:13:00,0,0,1,EASY
10,"""yes""","""yes""",1,no,no,NA,013,2,17,1,vertical,EASY,0,60.5,60.5,spatial,valid,Self-talk more overt but still deniable,CGChains_17_2018-03-10_40-L2.eaf,135934,00:02:15:23,148967,00:02:28:24,13033,00:00:13:00,0,1,1,EASY
10,"""yes""","""yes""",1,yes,NA,vertical,013,2,24,1,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_24_2018-03-11_40-L2.eaf,137853,00:02:17:21,151784,00:02:31:19,13931,00:00:13:23,1,1,1,EASY
10,"""yes""","""yes""",1,yes,NA,other/unclear,013,2,31,1,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_31_2018-03-30_40-L2.eaf,135760,00:02:15:19,154725,00:02:34:18,18965,00:00:18:24,1,1,1,EASY
10,"""yes""","""yes""",1,no,NA,NA,023,8,30,0,horizonal,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_30_2018-03-30_40-L8.eaf,135119,00:02:15:02,148196,00:02:28:04,13077,00:00:13:01,0,0,0,EASY
10,"""yes""","""yes""",1,yes,NA,lateral,023,8,37,0,horizonal,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_37_2018-04-05_40-L8.eaf,138040,00:02:18:01,153182,00:02:33:04,15142,00:00:15:03,1,0,0,EASY
10,"""yes""","""yes""",1,yes,NA,lateral,033,6,28,1,horizonal,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_28_2018-03-29_40-L6.eaf,134384,00:02:14:09,149678,00:02:29:16,15294,00:00:15:07,1,1,0,EASY
10,"""yes""","""yes""",1,yes,NA,lateral,033,6,35,1,horizonal,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_35_2018-04-03_40-L6.eaf,135800,00:02:15:20,149229,00:02:29:05,13429,00:00:13:10,1,1,0,EASY
10,"""yes""","""yes""",1,no,no,NA,005,3,18,0,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_18_2018-03-10_40-L3.eaf,133883,00:02:13:22,146711,00:02:26:17,12828,00:00:12:20,0,0,1,HARDEST
10,"""yes""","""yes""",1,yes,NA,lateral,005,3,25,0,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_25_2018-03-13_40-L3.eaf,136158,00:02:16:03,151918,00:02:31:22,15760,00:00:15:19,1,0,1,HARDEST
10,"""yes""","""yes""",1,no,no,NA,015,1,14,1,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_14_2018-03-09_40-L1.eaf,139388,00:02:19:09,158388,00:02:38:09,19000,00:00:19:00,0,1,1,HARDEST
10,"""yes""","""yes""",1,yes,no,other/unclear,015,1,16,1,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_16_2018-03-09_40-L1.eaf,139637,00:02:19:15,152808,00:02:32:20,13171,00:00:13:04,1,1,1,HARDEST
10,"""yes""","""yes""",1,yes,NA,lateral,025,7,22,0,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_22_2018-03-10_40-L7.eaf,133360,00:02:13:09,152320,00:02:32:08,18960,00:00:18:24,1,0,0,HARDEST
10,"""yes""","""yes""",1,no,NA,NA,025,7,29,0,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_29_2018-03-29_40-L7.eaf,134930,00:02:14:23,147883,00:02:27:22,12953,00:00:12:23,0,0,0,HARDEST
10,"""yes""","""yes""",1,no,NA,NA,025,7,36,0,horizonal,HARD,1,38.3,38.3,non-spatial,valid,ditto,CGChains_36_2018-04-05_40-L7.eaf,139314,00:02:19:07,158132,00:02:38:03,18818,00:00:18:20,0,0,0,HARDEST
10,"""yes""","""yes""",1,yes,NA,lateral,035,5,27,1,horizonal,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_27_2018-03-14_40-L5.eaf,136441,00:02:16:11,150013,00:02:30:00,13572,00:00:13:14,1,1,0,HARDEST
11,"""yes""","""yes""",1,yes,NA,lateral,002,7,22,0,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_22_2018-03-10_40-L7.eaf,152480,00:02:32:12,166600,00:02:46:15,14120,00:00:14:03,1,0,1,EASIEST
11,"""yes""","""yes""",1,no,NA,NA,002,7,29,0,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_29_2018-03-29_40-L7.eaf,153967,00:02:33:24,167824,00:02:47:20,13857,00:00:13:21,0,0,1,EASIEST
11,"""yes""","""yes""",1,no,NA,NA,002,7,36,0,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_36_2018-04-05_40-L7.eaf,158450,00:02:38:11,172359,00:02:52:08,13909,00:00:13:22,0,0,1,EASIEST
11,"""yes""","""yes""",1,yes,yes,vertical,012,5,20,1,vertical,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_20_2018-03-10_40-L5.eaf,150553,00:02:30:13,164735,00:02:44:18,14182,00:00:14:04,1,1,1,EASIEST
11,"""yes""","""yes""",1,yes,NA,vertical,012,5,27,1,vertical,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_27_2018-03-14_40-L5.eaf,155695,00:02:35:17,169505,00:02:49:12,13810,00:00:13:20,1,1,1,EASIEST
11,"""yes""","""yes""",1,yes,NA,other/unclear,012,5,34,1,vertical,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_34_2018-04-03_40-L5.eaf,151793,00:02:31:19,165650,00:02:45:16,13857,00:00:13:21,1,1,1,EASIEST
11,"""yes""","""yes""",1,no,no,NA,022,3,18,0,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_18_2018-03-10_40-L3.eaf,153047,00:02:33:01,167146,00:02:47:03,14099,00:00:14:02,0,0,0,EASIEST
11,"""yes""","""yes""",1,yes,NA,lateral,022,3,25,0,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_25_2018-03-13_40-L3.eaf,155278,00:02:35:06,169078,00:02:49:01,13800,00:00:13:20,1,0,0,EASIEST
11,"""yes""","""yes""",1,yes,NA,lateral,022,3,32,0,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_32_2018-04-02_40-L3.eaf,154862,00:02:34:21,168627,00:02:48:15,13765,00:00:13:19,1,0,0,EASIEST
11,"""yes""","""yes""",1,no,no,NA,032,1,14,1,horizonal,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_14_2018-03-09_40-L1.eaf,158445,00:02:38:11,172556,00:02:52:13,14111,00:00:14:02,0,1,0,EASIEST
11,"""yes""","""yes""",1,yes,no,other/unclear,032,1,16,1,horizonal,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_16_2018-03-09_40-L1.eaf,158878,00:02:38:21,172878,00:02:52:21,14000,00:00:14:00,1,1,0,EASIEST
11,"""yes""","""yes""",1,yes,NA,vertical,004,8,23,0,vertical,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_23_2018-03-11_40-L8.eaf,157193,00:02:37:04,171075,00:02:51:01,13882,00:00:13:22,1,0,1,HARD
11,"""yes""","""yes""",1,no,NA,NA,004,8,30,0,vertical,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_30_2018-03-30_40-L8.eaf,154111,00:02:34:02,168034,00:02:48:00,13923,00:00:13:23,0,0,1,HARD
11,"""yes""","""yes""",1,yes,NA,vertical,014,6,28,1,vertical,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_28_2018-03-29_40-L6.eaf,153494,00:02:33:12,167259,00:02:47:06,13765,00:00:13:19,1,1,1,HARD
11,"""yes""","""yes""",1,no,no,NA,024,4,19,0,horizonal,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_19_2018-03-10_40-L4.eaf,153989,00:02:33:24,168078,00:02:48:01,14089,00:00:14:02,0,0,0,HARD
11,"""yes""","""yes""",1,yes,no,lateral,034,2,17,1,horizonal,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_17_2018-03-10_40-L2.eaf,155128,00:02:35:03,169193,00:02:49:04,14065,00:00:14:01,1,1,0,HARD
11,"""yes""","""yes""",1,yes,NA,lateral,034,2,31,1,horizonal,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_31_2018-03-30_40-L2.eaf,154864,00:02:34:21,168796,00:02:48:19,13932,00:00:13:23,1,1,0,HARD
12,"""no""","""no""",1,yes,NA,vertical,006,8,23,0,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_23_2018-03-11_40-L8.eaf,171307,00:02:51:07,185307,00:03:05:07,14000,00:00:14:00,1,0,1,EASIEST
12,"""no""","""no""",1,no,NA,NA,006,8,30,0,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_30_2018-03-30_40-L8.eaf,168449,00:02:48:11,181988,00:03:01:24,13539,00:00:13:13,0,0,1,EASIEST
12,"""no""","""no""",1,no,yes,NA,016,6,21,1,vertical,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_21_2018-03-10_40-L6.eaf,170134,00:02:50:03,184255,00:03:04:06,14121,00:00:14:03,0,1,1,EASIEST
12,"""no""","""no""",1,yes,NA,sagittal,016,6,35,1,vertical,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_35_2018-04-03_40-L6.eaf,168811,00:02:48:20,182764,00:03:02:19,13953,00:00:13:23,1,1,1,EASIEST
12,"""no""","""no""",1,no,no,NA,026,4,19,0,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_19_2018-03-10_40-L4.eaf,168150,00:02:48:03,182172,00:03:02:04,14022,00:00:14:00,0,0,0,EASIEST
12,"""no""","""no""",1,no,NA,NA,026,4,26,0,horizonal,EASY,0,61.8,61.8,non-spatial,valid,occluded hand,CGChains_26_2018-03-13_40-L4.eaf,169709,00:02:49:17,183415,00:03:03:10,13706,00:00:13:17,0,0,0,EASIEST
12,"""no""","""no""",1,no,NA,NA,026,4,33,0,horizonal,EASY,0,61.8,61.8,non-spatial,valid,these fidgets appear to contain a gesture (finger extension),CGChains_33_2018-04-02_40-L4.eaf,169600,00:02:49:15,183560,00:03:03:14,13960,00:00:13:24,0,0,0,EASIEST
12,"""no""","""no""",1,yes,no,lateral,036,2,17,1,horizonal,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_17_2018-03-10_40-L2.eaf,169274,00:02:49:06,183306,00:03:03:07,14032,00:00:14:00,1,1,0,EASIEST
12,"""no""","""no""",1,yes,NA,lateral,036,2,24,1,horizonal,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_24_2018-03-11_40-L2.eaf,171151,00:02:51:03,185013,00:03:05:00,13862,00:00:13:21,1,1,0,EASIEST
12,"""no""","""no""",1,yes,NA,other/unclear,036,2,31,1,horizonal,EASY,0,61.8,61.8,spatial,valid,appears to switch from vertical to lateral axis,CGChains_31_2018-03-30_40-L2.eaf,168937,00:02:48:23,182902,00:03:02:22,13965,00:00:13:24,1,1,0,EASIEST
12,"""no""","""no""",1,no,NA,NA,008,7,22,0,vertical,HARD,1,41.5,41.5,non-spatial,valid,gesture present but not coded (indistinct),CGChains_22_2018-03-10_40-L7.eaf,166740,00:02:46:18,180700,00:03:00:17,13960,00:00:13:24,0,0,1,HARD
12,"""no""","""no""",1,no,NA,NA,008,7,29,0,vertical,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_29_2018-03-29_40-L7.eaf,168079,00:02:48:01,181889,00:03:01:22,13810,00:00:13:20,0,0,1,HARD
12,"""no""","""no""",1,no,NA,NA,008,7,36,0,vertical,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_36_2018-04-05_40-L7.eaf,172585,00:02:52:14,186313,00:03:06:07,13728,00:00:13:18,0,0,1,HARD
12,"""no""","""no""",1,yes,yes,vertical,018,5,20,1,vertical,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_20_2018-03-10_40-L5.eaf,164793,00:02:44:19,178763,00:02:58:19,13970,00:00:13:24,1,1,1,HARD
12,"""no""","""no""",1,yes,NA,vertical,018,5,27,1,vertical,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_27_2018-03-14_40-L5.eaf,169733,00:02:49:18,183543,00:03:03:13,13810,00:00:13:20,1,1,1,HARD
12,"""no""","""no""",1,no,no,NA,028,3,18,0,horizonal,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_18_2018-03-10_40-L3.eaf,167209,00:02:47:05,181203,00:03:01:05,13994,00:00:13:24,0,0,0,HARD
12,"""no""","""no""",1,yes,NA,lateral,028,3,25,0,horizonal,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_25_2018-03-13_40-L3.eaf,169258,00:02:49:06,183258,00:03:03:06,14000,00:00:14:00,1,0,0,HARD
12,"""no""","""no""",1,no,no,NA,038,1,15,1,horizonal,HARD,1,41.5,41.5,spatial,valid,gestured with head,CGChains_15_2018-03-09_40-L1.eaf,173756,00:02:53:18,187648,00:03:07:16,13892,00:00:13:22,0,1,0,HARD
12,"""no""","""no""",1,yes,no,other/unclear,038,1,16,1,horizonal,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_16_2018-03-09_40-L1.eaf,172943,00:02:52:23,186967,00:03:06:24,14024,00:00:14:00,1,1,0,HARD
13,"""can't tell""","""can't tell""",1,yes,NA,lateral,010,7,22,0,vertical,NA_H,NA,38.3,NA,non-spatial,INVALID,NA,CGChains_22_2018-03-10_40-L7.eaf,180800,00:03:00:20,194800,00:03:14:20,14000,00:00:14:00,1,0,1,NA
13,"""can't tell""","""can't tell""",1,yes,NA,vertical,010,8,23,0,vertical,NA_H,NA,38.3,NA,non-spatial,INVALID,NA,CGChains_23_2018-03-11_40-L8.eaf,185416,00:03:05:10,199357,00:03:19:08,13941,00:00:13:23,1,0,1,NA
13,"""can't tell""","""can't tell""",1,no,NA,NA,010,7,29,0,vertical,NA_H,NA,38.3,NA,non-spatial,INVALID,NA,CGChains_29_2018-03-29_40-L7.eaf,182022,00:03:02:00,196022,00:03:16:00,14000,00:00:14:00,0,0,1,NA
13,"""can't tell""","""can't tell""",1,no,NA,NA,010,8,30,0,vertical,NA_H,NA,38.3,NA,non-spatial,INVALID,NA,CGChains_30_2018-03-30_40-L8.eaf,182212,00:03:02:05,196135,00:03:16:03,13923,00:00:13:23,0,0,1,NA
13,"""can't tell""","""can't tell""",1,no,NA,NA,010,7,36,0,vertical,NA_H,NA,38.3,NA,non-spatial,INVALID,NA,CGChains_36_2018-04-05_40-L7.eaf,186721,00:03:06:18,200540,00:03:20:13,13819,00:00:13:20,0,0,1,NA
13,"""can't tell""","""can't tell""",1,no,NA,NA,010,8,37,0,vertical,NA_H,NA,38.3,NA,non-spatial,INVALID,NA,CGChains_37_2018-04-05_40-L8.eaf,185175,00:03:05:04,199080,00:03:19:02,13905,00:00:13:22,0,0,1,NA
13,"""can't tell""","""can't tell""",1,yes,yes,vertical,020,5,20,1,vertical,NA_H,NA,38.3,NA,spatial,INVALID,NA,CGChains_20_2018-03-10_40-L5.eaf,178867,00:02:58:21,192897,00:03:12:22,14030,00:00:14:00,1,1,1,NA
13,"""can't tell""","""can't tell""",1,no,yes,NA,020,6,21,1,vertical,NA_H,NA,38.3,NA,spatial,INVALID,NA,CGChains_21_2018-03-10_40-L6.eaf,184344,00:03:04:08,198525,00:03:18:13,14181,00:00:14:04,0,1,1,NA
13,"""can't tell""","""can't tell""",1,yes,NA,vertical,020,5,27,1,vertical,NA_H,NA,38.3,NA,spatial,INVALID,NA,CGChains_27_2018-03-14_40-L5.eaf,183724,00:03:03:18,197676,00:03:17:16,13952,00:00:13:23,1,1,1,NA
13,"""can't tell""","""can't tell""",1,yes,NA,vertical,020,6,28,1,vertical,NA_H,NA,38.3,NA,spatial,INVALID,NA,CGChains_28_2018-03-29_40-L6.eaf,181479,00:03:01:11,195479,00:03:15:11,14000,00:00:14:00,1,1,1,NA
13,"""can't tell""","""can't tell""",1,yes,NA,sagittal,020,6,35,1,vertical,NA_H,NA,38.3,NA,spatial,INVALID,NA,CGChains_35_2018-04-03_40-L6.eaf,182930,00:03:02:23,196834,00:03:16:20,13904,00:00:13:22,1,1,1,NA
13,"""can't tell""","""can't tell""",1,no,no,NA,030,4,19,0,horizonal,NA_H,NA,38.3,NA,non-spatial,valid,NA,CGChains_19_2018-03-10_40-L4.eaf,182234,00:03:02:05,196301,00:03:16:07,14067,00:00:14:01,0,0,0,NA
13,"""can't tell""","""can't tell""",1,no,NA,NA,030,4,26,0,horizonal,NA_H,NA,38.3,NA,non-spatial,valid,occluded hand,CGChains_26_2018-03-13_40-L4.eaf,183668,00:03:03:16,197609,00:03:17:15,13941,00:00:13:23,0,0,0,NA
13,"""can't tell""","""can't tell""",1,yes,no,lateral,040,1,15,1,horizonal,NA_H,NA,38.3,NA,spatial,valid,NA,CGChains_15_2018-03-09_40-L1.eaf,187756,00:03:07:18,201756,00:03:21:18,14000,00:00:14:00,1,1,0,NA
13,"""can't tell""","""can't tell""",1,yes,no,other/unclear,040,1,16,1,horizonal,NA_H,NA,38.3,NA,spatial,valid,NA,CGChains_16_2018-03-09_40-L1.eaf,187033,00:03:07:00,201106,00:03:21:02,14073,00:00:14:01,1,1,0,NA
13,"""can't tell""","""can't tell""",1,yes,no,lateral,040,2,17,1,horizonal,NA_H,NA,38.3,NA,spatial,valid,smaller gesture; lateral finger points,CGChains_17_2018-03-10_40-L2.eaf,183338,00:03:03:08,197483,00:03:17:12,14145,00:00:14:03,1,1,0,NA
13,"""can't tell""","""can't tell""",1,yes,NA,lateral,040,2,24,1,horizonal,NA_H,NA,38.3,NA,spatial,valid,NA,CGChains_24_2018-03-11_40-L2.eaf,185127,00:03:05:03,199299,00:03:19:07,14172,00:00:14:04,1,1,0,NA
14,"""no""","""no""",1,no,NA,NA,006,7,22,0,vertical,EASY,0,61.8,61.8,non-spatial,valid,ditto,CGChains_22_2018-03-10_40-L7.eaf,194960,00:03:14:24,208840,00:03:28:21,13880,00:00:13:22,0,0,1,EASIEST
14,"""no""","""no""",1,no,NA,NA,006,7,29,0,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_29_2018-03-29_40-L7.eaf,196155,00:03:16:03,209917,00:03:29:22,13762,00:00:13:19,0,0,1,EASIEST
14,"""no""","""no""",1,no,NA,NA,006,7,36,0,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_36_2018-04-05_40-L7.eaf,200630,00:03:20:15,214630,00:03:34:15,14000,00:00:14:00,0,0,1,EASIEST
14,"""no""","""no""",1,yes,yes,vertical,016,5,20,1,vertical,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_20_2018-03-10_40-L5.eaf,192971,00:03:12:24,206971,00:03:26:24,14000,00:00:14:00,1,1,1,EASIEST
14,"""no""","""no""",1,yes,NA,other/unclear,016,5,34,1,vertical,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_34_2018-04-03_40-L5.eaf,193981,00:03:13:24,207791,00:03:27:19,13810,00:00:13:20,1,1,1,EASIEST
14,"""no""","""no""",1,no,no,NA,026,3,18,0,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_18_2018-03-10_40-L3.eaf,195391,00:03:15:09,209416,00:03:29:10,14025,00:00:14:00,0,0,0,EASIEST
14,"""no""","""no""",1,yes,NA,lateral,026,3,25,0,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_25_2018-03-13_40-L3.eaf,197418,00:03:17:10,211258,00:03:31:06,13840,00:00:13:21,1,0,0,EASIEST
14,"""no""","""no""",1,yes,NA,lateral,026,3,32,0,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_32_2018-04-02_40-L3.eaf,196988,00:03:16:24,210753,00:03:30:18,13765,00:00:13:19,1,0,0,EASIEST
14,"""no""","""no""",1,yes,no,lateral,036,1,14,1,horizonal,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_14_2018-03-09_40-L1.eaf,200870,00:03:20:21,214907,00:03:34:22,14037,00:00:14:00,1,1,0,EASIEST
14,"""no""","""no""",1,yes,no,lateral,036,1,15,1,horizonal,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_15_2018-03-09_40-L1.eaf,201891,00:03:21:22,215918,00:03:35:22,14027,00:00:14:00,1,1,0,EASIEST
14,"""no""","""no""",1,yes,no,other/unclear,036,1,16,1,horizonal,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_16_2018-03-09_40-L1.eaf,201185,00:03:21:04,215161,00:03:35:04,13976,00:00:13:24,1,1,0,EASIEST
14,"""no""","""no""",1,yes,NA,vertical,008,8,23,0,vertical,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_23_2018-03-11_40-L8.eaf,199549,00:03:19:13,213373,00:03:33:09,13824,00:00:13:20,1,0,1,HARD
14,"""no""","""no""",1,no,NA,NA,008,8,30,0,vertical,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_30_2018-03-30_40-L8.eaf,196318,00:03:16:07,210241,00:03:30:06,13923,00:00:13:23,0,0,1,HARD
14,"""no""","""no""",1,yes,NA,vertical,018,6,28,1,vertical,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_28_2018-03-29_40-L6.eaf,195706,00:03:15:17,209353,00:03:29:08,13647,00:00:13:16,1,1,1,HARD
14,"""no""","""no""",1,yes,NA,sagittal,018,6,35,1,vertical,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_35_2018-04-03_40-L6.eaf,197025,00:03:17:00,210882,00:03:30:22,13857,00:00:13:21,1,1,1,HARD
14,"""no""","""no""",1,no,NA,NA,028,4,33,0,horizonal,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_33_2018-04-02_40-L4.eaf,197823,00:03:17:20,211529,00:03:31:13,13706,00:00:13:17,0,0,0,HARD
14,"""no""","""no""",1,no,no,NA,038,2,17,1,horizonal,HARD,1,41.5,41.5,spatial,valid,"slight mouth movement just before response, seemed related to the vocalization rather than self-talk but unclear",CGChains_17_2018-03-10_40-L2.eaf,197547,00:03:17:13,211644,00:03:31:16,14097,00:00:14:02,0,1,0,HARD
14,"""no""","""no""",1,yes,NA,lateral,038,2,24,1,horizonal,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_24_2018-03-11_40-L2.eaf,199386,00:03:19:09,213455,00:03:33:11,14069,00:00:14:01,1,1,0,HARD
14,"""no""","""no""",1,yes,NA,lateral,038,2,31,1,horizonal,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_31_2018-03-30_40-L2.eaf,197011,00:03:17:00,210839,00:03:30:20,13828,00:00:13:20,1,1,0,HARD
